:simulator:compileJava UP-TO-DATE
:simulator:processResources NO-SOURCE
:simulator:classes UP-TO-DATE
:simulator:run
simblock.block.ProofOfWorkBlock@70177ecd:0
40,4375
26,5276
23,5438
29,5601

simblock.block.ProofOfWorkBlock@166ce247:12
34,0
17,62
41,118
10,121
29,138
19,152
21,174
18,185
12,195
14,204
50,212
15,216
4,218
45,229
7,235
23,236
22,250
46,346
31,524
9,575
28,583
38,601
25,756
13,789
48,829
37,842
2,868
44,891
11,971
5,1075
33,1099
6,1153
1,1343
3,1356
32,1486
30,1745
16,1792
8,1840
43,1900
24,2029
35,2161
20,2424
36,2568
47,2697
40,2940
27,3100
39,4048
26,5585
42,5825
49,6295

simblock.block.ProofOfWorkBlock@53e28097:13
42,0
26,5382
5,5474
6,5641
11,5846
2,5848
24,5959
28,6104
40,6122
31,6157
38,6230
13,6241
9,6255
3,6292
44,6302
20,6310
1,6396
34,6430
50,6589
35,6678
15,6757
47,6946
46,7193
19,7258
30,7439
39,7690
36,7944
10,7991
41,8240
23,8489
21,8734
8,9228
48,9562
33,9919
32,11093
17,11785
7,13250
18,13708
43,14052
37,14340
27,16384
49,21678
25,27010
22,32340
16,37673
12,43006
14,48339
4,53672
29,59003
45,64333

simblock.block.ProofOfWorkBlock@1c788d08:14
29,0
50,48
10,64
12,99
14,112
13,115
21,115
34,132
30,141
37,149
23,151
18,165
19,167
15,168
17,170
4,182
22,186
25,201
45,203
41,221
16,346
7,399
27,440
43,447
20,495
28,504
33,513
8,535
49,540
44,570
11,645
48,790
9,968
39,1246
38,1638
40,1915
46,2007
3,2276
31,2417
32,2545
36,2675
24,2802
5,3045
42,3288
6,3804
47,3966
1,4256
26,4890
2,5131
35,5291

simblock.block.ProofOfWorkBlock@24955144:15
8,0
14,50
12,96
19,99
17,113
18,127
30,130
37,174
22,180
4,180
46,193
25,208
41,211
21,222
16,276
7,286
13,336
34,353
43,383
23,483
27,510
28,523
45,539
15,586
9,650
47,861
2,895
50,2434
49,2962
48,3197
29,3363
1,3458
11,3795
10,3814
35,3887
38,4050
31,4213
6,4502
36,4615
26,4971
5,5458
42,5721
39,6022
33,6557
20,6570
44,6761
40,6921
32,8894
3,9057
24,10184

simblock.block.ProofOfWorkBlock@18c60d81:16
29,0
17,52
10,66
14,104
46,118
4,121
30,133
41,135
34,136
12,148
50,151
37,154
18,156
25,184
21,187
8,188
19,203
15,237
13,237
45,251
23,261
7,274
16,295
22,299
35,400
27,453
44,512
43,536
20,537
32,578
36,583
38,663
11,711
24,712
48,764
28,794
31,839
33,853
9,937
3,986
2,1010
39,1011
1,1337
40,1489
6,1600
47,1736
5,1873
42,2674
26,5108
49,6349

simblock.block.ProofOfWorkBlock@46ff1aad:17
21,0
13,47
16,61
14,76
19,95
37,97
29,111
46,113
18,129
43,133
15,152
22,160
34,190
7,229
12,245
50,262
4,278
17,293
10,316
41,332
25,437
24,468
45,520
31,544
32,572
23,608
33,608
38,647
30,660
44,705
27,836
6,842
3,924
28,967
39,1144
47,1321
40,1340
11,1515
8,1612
36,1677
48,1846
42,2087
5,2572
26,6679
20,7104
9,7340
49,7508
35,7671
2,8488
1,8781

simblock.block.ProofOfWorkBlock@5b72b13a:18
11,0
24,111
3,151
36,224
32,244
27,280
49,297
47,301
35,328
20,337
31,375
28,385
44,411
9,423
38,484
21,547
4,618
10,618
18,653
33,668
50,676
12,678
29,696
22,798
19,805
5,841
14,883
7,927
23,929
6,970
8,994
48,1005
15,1012
41,1060
46,1134
43,1141
30,1157
13,1198
34,1440
1,1487
40,1495
37,1604
42,1900
2,2106
17,2603
45,2765
25,2946
39,3175
26,5291
16,5455

simblock.block.ProofOfWorkBlock@1372696b:19
1,0
39,403
11,566
27,683
24,719
49,736
33,758
32,811
20,840
9,844
31,900
41,957
36,1002
3,1064
44,1075
29,1136
43,1205
38,1212
13,1222
35,1226
28,1334
5,1420
40,1430
18,1463
25,1479
4,1490
7,1608
17,1613
34,1744
23,1760
2,1818
19,1872
42,2020
15,2027
45,2266
10,2298
22,2557
12,2577
21,2851
46,3391
48,3704
6,3739
16,4042
37,4045
50,4347
8,4651
14,4966
47,5530
26,6233
30,7140

simblock.block.ProofOfWorkBlock@623a891d:20
10,0
17,47
12,80
23,96
29,96
50,116
19,126
41,131
25,146
8,161
46,167
21,186
45,193
16,218
4,220
30,233
15,234
43,245
7,249
34,254
13,271
14,302
37,317
3,430
36,564
11,577
28,591
24,698
49,710
2,831
35,962
9,998
33,1117
27,1221
47,1357
44,1395
40,1477
48,1591
39,1697
22,3869
18,3916
20,4045
38,4172
26,5694
5,5937
42,6180
6,6442
31,7016
32,7180
1,7470

simblock.block.ProofOfWorkBlock@27f8f1cc:21
40,0
2,292
6,501
42,713
38,917
24,1035
3,1121
27,1189
35,1257
31,1259
30,1313
28,1324
33,1328
4,1444
19,1455
14,1458
47,1465
46,1511
11,1538
1,1666
9,1757
45,1929
43,1943
29,2003
17,2174
15,2252
48,2277
50,2417
37,2566
34,2663
21,2753
8,2907
18,2998
25,3154
7,3282
22,3406
13,3655
20,4257
32,5115
36,5363
44,5661
23,6102
26,8618
5,8690
49,8995
16,9528
41,9792
10,10056
39,10259
12,11298

simblock.block.ProofOfWorkBlock@5ab7e997:22
17,0
21,65
19,80
34,95
50,115
10,132
37,146
23,165
7,170
29,186
46,193
25,217
12,228
22,234
16,244
18,378
4,465
14,479
24,485
44,512
13,526
28,563
15,595
38,640
3,654
32,1046
8,1219
27,1232
36,1437
41,1485
39,1771
31,1941
42,1972
6,2316
43,3739
30,3829
45,3875
20,4021
35,4149
48,4520
5,5006
1,5262
9,5431
2,5936
26,6074
49,6289
33,6452
47,6618
11,6778
40,7166

simblock.block.ProofOfWorkBlock@52d625bd:23
16,0
21,49
37,69
17,97
34,104
43,116
4,122
10,132
14,146
19,151
46,161
29,174
18,179
45,187
22,193
15,201
23,222
25,240
50,250
13,268
8,287
7,302
30,342
41,349
12,357
32,480
33,491
9,491
27,491
28,509
31,515
24,591
35,611
20,619
11,619
36,624
49,749
44,797
40,861
3,877
38,947
2,1251
48,1494
5,1742
42,1985
1,2241
47,2405
26,4717
6,4976
39,5904

simblock.block.ProofOfWorkBlock@21298c3a:24
40,0
2,278
6,483
36,615
24,733
20,819
11,894
27,966
47,1029
31,1042
28,1054
38,1098
14,1138
43,1177
19,1210
32,1234
37,1317
30,1362
1,1377
46,1400
35,1449
3,1510
44,1665
33,1720
15,1965
48,2066
45,2158
21,2224
50,2406
34,2657
29,2725
18,2976
9,3340
8,3418
7,3629
23,3911
25,4204
41,4855
22,4901
4,5021
17,5187
13,5477
26,8587
42,9191
49,9502
12,9769
10,10039
16,10303
5,10436
39,10717

simblock.block.ProofOfWorkBlock@7edb2a4b:25
31,0
24,115
3,157
36,238
49,275
27,279
20,305
32,357
28,395
47,397
38,434
9,436
15,440
44,471
35,485
33,539
11,547
10,574
29,669
14,683
4,703
8,707
16,754
50,798
18,818
40,860
25,933
46,933
19,957
37,959
45,968
39,1005
5,1064
17,1074
34,1089
30,1099
23,1234
6,1252
1,1255
43,1372
48,1445
2,1462
22,1536
12,1818
13,2083
21,2705
41,3562
42,5047
26,5322
7,5487

simblock.block.ProofOfWorkBlock@704205ef:26
48,0
31,796
33,1007
24,1013
47,1129
3,1130
11,1136
44,1169
36,1173
32,1205
35,1213
49,1249
38,1254
12,1260
50,1324
20,1350
28,1398
23,1408
34,1412
9,1449
18,1511
8,1534
43,1543
7,1546
16,1603
19,1646
37,1672
17,1683
39,1727
10,1762
4,1792
22,1809
14,1813
41,1837
40,1932
30,2011
2,2015
6,2042
15,2540
21,2790
29,3541
25,3789
5,4461
42,4827
27,5155
26,5986
13,7724
45,8226
46,8726
1,9310

simblock.block.ProofOfWorkBlock@4c0e09b5:27
2,0
40,303
6,411
47,617
42,681
24,729
27,766
9,843
31,851
28,917
44,925
43,1047
35,1047
37,1129
36,1132
1,1326
30,1436
33,1455
48,1496
13,1581
14,1641
46,1805
22,1828
38,1884
17,2080
20,2089
29,2579
32,2850
21,3069
8,3241
4,3493
34,3534
50,3816
18,4063
23,4307
11,4557
3,4807
15,5143
45,5479
25,5766
7,6051
19,6448
26,8581
5,8717
39,8863
10,9307
12,9575
41,9847
16,10121
49,11681

simblock.block.ProofOfWorkBlock@70a9f6c:28
50,0
21,49
10,63
37,78
4,97
29,97
34,114
7,127
17,132
46,156
19,162
41,176
30,191
25,207
13,210
18,211
22,222
15,238
23,251
12,279
16,295
45,311
43,331
14,380
8,427
31,454
28,489
33,517
44,521
3,561
24,582
32,724
38,793
9,826
36,852
11,859
35,953
40,1037
20,1080
6,1115
2,1284
48,1312
49,1448
5,1552
39,1747
27,1907
26,5890
1,6148
47,6311
42,6660

simblock.block.ProofOfWorkBlock@70bc684b:29
40,0
2,281
6,492
32,618
24,737
28,775
44,843
27,851
31,889
38,906
16,1011
47,1049
37,1139
4,1146
19,1239
30,1252
14,1277
33,1318
10,1406
36,1477
48,1560
20,1695
9,1730
1,1904
17,1948
15,1974
13,2197
46,2266
29,2465
22,2717
18,2961
8,2965
3,3209
45,3218
11,3456
23,3473
50,3721
21,3803
43,3957
25,3966
7,4089
35,4214
34,4498
26,8597
5,8823
12,9392
42,10338
39,11168
49,11395
41,13373

simblock.block.ProofOfWorkBlock@314e2b4b:30
47,0
24,205
49,249
27,285
36,327
3,366
44,390
20,405
9,418
11,502
35,512
38,575
18,681
32,687
37,705
33,723
28,760
19,771
7,811
23,844
4,900
16,905
31,925
48,1006
25,1048
42,1053
15,1058
45,1159
29,1183
10,1290
41,1313
17,1418
1,1473
43,1553
8,1685
13,1820
21,1951
34,2079
46,2215
22,2349
14,2477
40,2907
5,3111
2,3316
30,3527
12,3706
39,4185
26,5998
50,9535
6,9725

simblock.block.ProofOfWorkBlock@2f4847d9:31
46,0
25,46
23,94
45,141
17,144
12,157
10,174
19,190
29,193
7,197
21,204
41,206
50,207
34,213
18,213
8,221
30,227
15,229
43,247
16,252
4,264
20,439
9,481
37,502
32,535
38,608
13,776
24,870
31,906
40,946
28,1034
42,1124
35,1163
2,1192
33,1361
6,2072
22,2212
14,2917
44,3046
47,3178
3,3577
48,3834
5,4078
1,4333
36,4493
27,4700
26,5296
39,5593
49,5760
11,5922

simblock.block.ProofOfWorkBlock@6aff891f:32
27,0
28,152
24,194
47,232
9,281
38,308
49,346
36,348
11,365
31,385
3,389
32,396
33,429
18,500
14,589
20,593
8,625
35,629
10,629
43,722
29,738
4,762
16,799
37,855
25,867
7,892
12,911
44,935
13,1023
17,1052
23,1064
22,1228
45,1303
46,1436
40,1450
41,1490
42,1559
50,1566
2,1658
6,1681
34,1701
15,1830
1,1871
19,1958
21,2034
48,2150
39,2312
5,3414
26,6518
30,6973

simblock.block.ProofOfWorkBlock@30a816b8:33
9,0
27,128
32,172
11,246
36,292
44,329
28,359
3,361
35,365
21,389
33,411
24,429
49,430
37,459
31,488
20,490
47,504
22,519
43,561
38,579
8,584
30,633
41,641
10,761
17,824
6,842
15,896
1,937
12,961
13,1025
23,1061
14,1090
39,1136
7,1156
42,1283
5,1300
25,1305
50,1413
29,1421
2,1486
40,1502
46,1547
16,1667
48,1871
34,2035
19,4783
26,5848
45,6016
18,6186
4,6356

simblock.block.ProofOfWorkBlock@6a6b5f00:34
40,0
2,287
36,621
6,687
24,738
27,856
49,895
28,978
31,1007
4,1037
43,1139
33,1139
46,1165
44,1249
37,1267
41,1295
1,1372
30,1396
10,1430
3,1549
12,1569
11,1754
17,1904
14,1993
21,1998
34,2152
29,2243
7,2492
50,2640
22,2893
38,3235
19,3253
9,3482
13,3639
15,3768
18,4056
48,4818
32,7645
20,7992
47,8241
35,8491
26,8720
5,8796
8,8831
45,9171
16,9287
23,9460
25,9799
42,10768
39,10970

simblock.block.ProofOfWorkBlock@12a57194:35
4,0
17,67
45,91
14,120
37,130
23,134
46,149
29,155
7,165
16,165
50,169
18,173
13,179
25,185
12,190
15,202
34,207
19,221
30,225
41,239
10,255
8,256
21,272
22,387
35,491
24,526
3,597
44,661
11,726
48,820
33,854
2,1061
20,1248
5,1302
42,1347
47,1971
43,2104
31,2241
40,2250
6,2344
27,2376
38,2634
32,2897
36,3026
28,3171
26,7278
1,7533
39,7837
9,7997
49,8164

simblock.block.ProofOfWorkBlock@1c66e404:36
37,0
21,50
50,86
34,99
10,114
4,117
12,131
29,141
8,146
43,157
23,206
22,208
25,208
16,220
41,222
19,224
15,224
45,242
13,258
18,258
7,276
30,323
47,460
36,503
31,513
9,594
33,609
11,616
3,724
28,825
40,882
6,901
35,984
27,1043
32,1061
38,1208
48,1226
2,1475
49,1637
46,2087
17,2250
14,2299
44,2566
24,2693
42,2934
26,7032
5,7280
20,8001
1,11074
39,11637

simblock.block.ProofOfWorkBlock@5a90df0:37
39,0
1,407
6,546
31,892
38,945
20,1018
24,1062
35,1062
44,1186
32,1220
49,1224
33,1229
28,1256
36,1262
27,1332
5,1373
3,1399
34,1408
13,1453
43,1460
9,1478
19,1551
29,1583
7,1611
17,1618
30,1697
40,1764
12,1942
46,2207
8,2315
15,2477
14,2632
10,2745
25,2938
21,3023
48,3340
4,3552
23,3675
37,3856
47,4120
11,4384
16,7508
50,7870
26,8582
42,8652
2,8723
45,8988
18,9792
22,11688
41,12018

simblock.block.ProofOfWorkBlock@3791c9b8:38
36,0
33,112
32,192
35,226
24,228
47,270
3,276
44,327
11,330
31,339
49,341
9,365
20,379
28,406
27,425
34,472
18,518
16,587
37,626
30,666
43,717
8,797
6,908
22,992
39,1009
1,1069
19,1083
25,1123
12,1176
29,1278
13,1308
50,1354
46,1437
38,1578
4,1579
21,1615
23,1709
2,1979
41,1988
5,2323
40,2534
7,2855
48,3087
45,3197
42,3331
15,3528
10,3747
14,3912
17,4080
26,5083

simblock.block.ProofOfWorkBlock@e314809:39
32,0
24,115
11,152
28,196
47,232
31,248
35,276
38,322
33,323
49,346
9,355
44,395
3,396
20,434
10,531
41,544
23,570
30,626
17,660
25,701
19,755
8,756
45,795
48,826
15,838
6,854
46,897
34,972
21,1029
50,1030
39,1055
4,1066
29,1100
37,1102
27,1179
43,1201
42,1259
22,1342
2,1462
12,1469
13,1608
1,1740
16,1744
14,1873
36,1944
40,2153
5,2366

simblock.block.ProofOfWorkBlock@19fd0299:40
13,0
17,50
19,64
29,79
21,103
46,110
50,119
10,130
4,134
18,141
45,148
12,150
22,159
16,166
34,169
25,180
30,181
43,183
7,196
23,218
15,245
14,277
37,326
3,405
8,422
9,503
41,507
38,509
31,531
11,534
33,596
20,635
24,660
44,663
36,793
2,822
5,880
1,886
6,919
39,1026
47,1051
35,1442
27,2104
28,2264
32,2426
48,4348
40,4700
26,4705
49,5107
42,5469

simblock.block.ProofOfWorkBlock@43ac2698:41
48,0
31,596
20,713
24,761
3,800
33,804
47,831
36,874
28,875
11,913
35,929
38,953
44,991
4,1009
16,1071
49,1149
43,1159
7,1206
25,1261
17,1277
22,1302
19,1372
9,1406
39,1431
14,1435
37,1510
46,1511
23,1569
32,1645
50,1681
30,1761
21,2010
2,2044
41,2208
8,2370
12,2512
34,2587
13,2778
18,3038
15,3541
1,4144
6,4524
5,4849
40,5574
26,5610
27,7938
29,8440
10,8807
45,9169
42,9632

simblock.block.ProofOfWorkBlock@75f929a0:42
39,0
1,419
6,557
47,758
42,764
27,876
24,917
36,994
9,1012
44,1032
3,1059
32,1080
28,1156
7,1266
34,1287
33,1377
31,1398
19,1400
13,1417
20,1766
23,1933
50,1984
43,2308
4,2596
12,2728
16,2914
17,3016
8,3219
48,3307
14,3834
40,3920
38,4378
11,4646
5,4918
29,5010
49,5420
35,5651
15,5993
30,6275
10,6332
25,6639
46,6659
37,7003
21,7146
26,8663
2,8749
41,9019
22,9286
45,9822
18,10160

simblock.block.ProofOfWorkBlock@25a22e9f:43
1,0
39,408
3,573
6,841
11,913
33,974
27,1029
42,1039
24,1069
36,1090
32,1105
17,1114
19,1167
29,1182
20,1197
28,1207
43,1232
44,1233
13,1244
47,1246
31,1255
34,1295
41,1315
5,1456
45,1510
4,1521
2,1712
15,1787
22,1836
8,2068
40,2164
7,2261
23,2333
50,2372
9,2445
46,2871
30,2986
21,3137
38,3255
37,3404
25,3973
16,4336
49,4424
14,5333
26,8939
18,9798
35,11949
12,12287
10,19298
48,19684

simblock.block.ProofOfWorkBlock@73df09dd:44
38,0
24,133
33,171
32,284
11,322
3,335
31,359
44,398
9,408
49,455
28,471
27,472
47,514
4,540
35,574
20,594
12,670
16,682
41,718
22,724
23,805
45,819
17,835
29,852
37,853
25,873
46,875
8,912
30,934
18,968
19,982
34,983
6,1040
14,1112
39,1131
40,1156
21,1204
10,1241
2,1335
42,1369
1,1382
43,1507
50,1511
36,1583
15,1758
7,1867
48,2093
26,5518
5,5724
13,5888

simblock.block.ProofOfWorkBlock@11fb5a83:45
37,0
46,164
16,182
22,228
4,228
41,230
12,242
25,271
17,274
30,279
34,280
23,283
29,283
13,294
45,297
18,300
15,318
19,351
7,375
43,380
10,401
27,555
35,576
49,623
9,625
33,671
36,691
32,709
3,819
28,887
47,949
6,979
2,1003
31,1015
8,1139
38,1175
48,1188
40,1588
11,1834
14,2077
50,2128
21,4538
44,4667
20,4820
24,4950
5,5192
26,9295
42,9536
1,9798
39,10775

simblock.block.ProofOfWorkBlock@1fd21ca0:46
44,0
35,114
49,153
33,282
3,324
24,343
47,363
36,434
31,450
28,489
27,508
38,553
43,562
20,585
9,641
7,697
8,757
41,762
11,778
25,824
48,888
30,891
21,906
17,952
39,955
46,1029
10,1051
23,1086
42,1093
5,1166
16,1183
4,1214
50,1285
45,1322
37,1558
15,1582
34,1711
29,1842
1,2014
6,2169
2,2372
12,2541
32,2891
22,3260
13,3422
18,3584
14,3934
40,4381
26,5598
19,5760

simblock.block.ProofOfWorkBlock@7f4fbfb9:47
11,0
24,113
3,152
47,226
27,240
44,263
49,268
35,279
36,300
20,341
28,344
31,384
9,394
32,396
38,421
13,525
12,541
10,552
30,628
7,634
41,653
29,673
21,674
37,683
8,757
45,796
46,808
50,899
22,928
15,945
6,965
40,973
4,1033
16,1068
19,1165
25,1199
5,1200
17,1328
48,1355
14,1395
33,1554
34,1557
43,1722
39,1748
42,1951
2,2169
23,2374
1,3857
26,5718
18,7637

simblock.block.ProofOfWorkBlock@22e5665f:48
20,0
47,155
28,201
31,239
49,273
36,311
24,312
3,350
44,428
33,429
32,431
37,441
38,462
16,503
11,533
35,545
9,550
13,560
4,598
19,604
17,688
7,730
18,738
29,799
1,811
14,822
8,866
50,932
34,996
42,1055
6,1097
15,1171
41,1257
10,1355
12,1386
48,1428
27,1778
45,1907
2,2153
46,2315
25,2329
22,2825
30,2988
43,3835
21,3960
39,4062
40,4201
5,5065
26,5467
23,6508

simblock.block.ProofOfWorkBlock@365a82c6:49
2,0
6,212
40,309
9,619
27,744
20,823
28,863
36,928
31,948
4,1033
32,1142
37,1225
47,1237
43,1262
44,1347
11,1445
14,1619
3,1653
24,1683
1,1770
8,1852
35,1880
46,1951
19,2079
34,2096
48,2282
21,2332
13,2351
30,2623
17,2637
50,2819
29,3306
45,3808
25,4052
7,4295
38,4543
33,4789
23,6810
15,7096
18,7444
26,8245
39,8525
12,8958
10,9228
16,9504
41,9771
22,10035
5,17473
42,17607
49,17834

simblock.block.ProofOfWorkBlock@72cbd260:50
30,0
21,84
10,105
50,133
4,139
23,150
43,154
37,166
29,178
46,195
25,203
18,207
13,209
12,217
19,217
22,226
14,229
41,235
17,270
16,288
15,303
32,526
28,537
33,562
36,661
11,695
24,792
6,1049
45,1262
7,1321
3,1451
40,1658
20,1726
49,1854
9,1987
2,2228
42,2470
8,3862
34,3911
44,4044
27,4173
47,4429
31,4559
5,5039
38,5496
48,5768
39,6113
26,6576
1,6835
35,6995

simblock.block.ProofOfWorkBlock@38ea499c:51
11,0
24,112
3,153
33,195
38,227
27,268
36,276
35,305
31,315
9,395
47,396
28,435
13,436
37,570
7,589
19,675
14,701
25,704
18,717
30,779
8,798
16,830
10,830
17,834
5,894
48,908
50,915
34,961
29,1000
15,1096
22,1098
43,1231
4,1289
20,1315
44,1386
32,1482
1,1638
39,1833
40,1964
2,2241
49,2265
23,2494
46,2530
41,2664
6,2824
21,3049
12,3230
45,3622
42,3870
26,5045

simblock.block.ProofOfWorkBlock@1394e8ef:52
26,0
6,5287
5,5501
2,5575
3,5876
31,6006
35,6041
40,6079
20,6126
24,6130
44,6162
13,6267
38,6284
41,6307
47,6333
1,6428
34,6457
11,6489
43,6529
36,6544
18,6573
33,6703
39,6775
50,6968
30,7001
7,7214
46,7249
23,7458
28,7849
48,10124
42,10466
32,15761
9,21053
27,26343
49,31635
10,36972
17,42308
29,47640
4,52969
8,58300
25,63631
19,68967
37,74305
12,79638
21,84967
16,90296
14,95625
45,100959
22,106303
15,111636

simblock.block.ProofOfWorkBlock@65ab4a9d:53
14,0
18,50
17,66
10,83
21,119
19,124
50,133
4,139
8,151
29,157
12,169
7,169
15,186
25,200
41,202
13,203
43,212
22,222
30,237
34,249
46,264
23,314
37,401
11,466
38,531
20,594
49,597
9,730
47,791
45,795
40,837
28,859
36,1065
1,1119
33,1198
44,1337
35,1433
16,1499
6,1861
31,1863
27,2032
5,2176
48,2307
2,2972
42,3748
26,5436
39,5733
32,6201
24,6437
3,6600

simblock.block.ProofOfWorkBlock@55607c:54
48,0
31,589
24,724
33,796
44,887
20,891
3,967
32,968
27,1002
11,1008
28,1018
35,1019
49,1023
47,1050
36,1128
38,1198
7,1204
9,1239
41,1278
14,1327
16,1370
4,1392
8,1436
6,1453
23,1459
25,1508
2,1539
43,1589
19,1598
39,1601
40,1619
17,1717
22,1722
