:simulator:compileJava UP-TO-DATE
:simulator:processResources NO-SOURCE
:simulator:classes UP-TO-DATE
:simulator:run
simblock.block.ProofOfWorkBlock@70177ecd:0
1,0
5,197
24,479
38,611
20,644
31,649
3,741
35,762
47,810
49,815
27,818
37,880
36,981
11,1027
43,1149
44,1149
13,1183
39,1234
40,1272
17,1281
28,1313
9,1371
16,1386
2,1429
33,1449
50,1581
26,1673
46,1699
25,1786
19,1920
18,1949
22,2050
4,2121
6,2134
42,2256
14,2439
10,2659
8,2935
29,2940
34,3191
45,3205
15,3438
7,3738
21,3966
48,4050
32,4206
23,4212
41,4467
12,4729
30,5117

simblock.block.ProofOfWorkBlock@71248c21:1
40,0
32,822
35,974
24,1010
20,1030
38,1072
33,1128
3,1129
47,1151
11,1165
49,1168
36,1245
31,1268
21,1274
15,1301
28,1320
13,1368
50,1401
46,1429
14,1497
10,1525
4,1558
29,1607
34,1627
5,1735
8,1759
45,1775
37,1860
9,1914
17,1921
25,1954
7,2020
22,2127
26,2164
6,2256
43,2266
42,2372
1,2417
27,2451
12,2511
48,2644
30,2754
2,2848
23,3002
39,3042
19,3169
44,3209
41,3331
18,3454
16,3473

simblock.block.ProofOfWorkBlock@20140db9:2
31,0
36,155
3,194
24,232
47,271
28,307
33,313
38,314
20,348
35,356
49,378
44,423
27,425
32,466
37,478
23,548
9,549
15,582
12,684
46,714
21,770
11,782
39,825
17,840
50,903
25,921
42,932
16,955
40,965
34,969
45,1031
8,1085
6,1127
41,1166
30,1238
43,1253
4,1271
10,1291
19,1369
14,1402
5,1435
18,1497
2,1601
13,1626
26,1912
48,1984
29,2116
1,2275
22,2305
7,2753

simblock.block.ProofOfWorkBlock@46268f08:3
24,0
33,126
49,173
20,239
31,259
36,281
32,300
35,327
27,341
11,367
47,382
38,384
3,401
28,467
44,485
34,515
18,533
13,561
9,607
19,645
45,661
17,666
16,675
46,695
25,697
50,780
10,791
43,809
15,833
6,989
1,1075
21,1081
12,1124
30,1214
39,1277
26,1280
23,1343
42,1353
40,1571
7,1621
8,1735
37,1748
41,1864
5,1964
48,2061
2,2265
14,2440
4,2888
29,3036
22,3162

simblock.block.ProofOfWorkBlock@3f093abe:4
13,0
10,53
22,67
43,81
19,96
30,106
15,112
17,118
14,121
45,127
34,136
7,141
50,143
18,152
41,159
12,162
4,167
16,176
29,193
23,211
37,223
21,227
46,248
8,276
25,321
38,462
32,501
44,507
49,525
28,528
24,530
20,592
33,645
3,737
36,786
40,820
47,917
5,981
35,1046
42,1228
48,1283
2,1471
26,1907
6,1984
27,2034
9,2111
31,2274
39,2338
11,2474
1,2721

simblock.block.ProofOfWorkBlock@5486887b:5
19,0
12,91
50,121
14,137
18,142
21,153
23,161
10,178
34,186
4,194
45,194
37,206
7,217
30,224
43,236
46,249
29,251
41,263
22,271
17,277
15,305
16,316
13,332
25,341
8,346
20,474
27,533
33,536
28,585
38,606
3,620
44,747
35,791
48,884
47,923
11,992
49,1047
5,1128
2,1233
24,1263
9,1383
31,1406
42,1477
40,1621
39,1643
1,1901
26,2098
6,2386
36,2525
32,2650

simblock.block.ProofOfWorkBlock@5e746d37:6
45,0
16,61
14,81
46,103
19,109
15,128
4,137
23,145
17,153
7,159
12,162
41,167
43,174
22,176
10,178
25,188
8,191
50,194
37,206
21,209
29,221
18,226
34,256
30,288
13,385
36,460
35,493
28,496
20,503
3,529
9,536
24,554
33,558
38,656
42,840
31,917
47,1190
49,1248
5,1540
48,1555
39,1640
6,1793
26,2425
1,2928
11,3066
32,3192
44,3319
27,3467
40,3960
2,4208

simblock.block.ProofOfWorkBlock@31c628e7:7
12,0
18,72
8,88
17,105
43,140
16,142
15,149
22,155
23,157
41,157
30,169
37,172
14,172
29,186
4,186
46,188
25,189
50,204
34,204
19,204
45,209
13,238
7,250
47,459
35,540
31,546
10,559
24,567
21,574
49,592
11,609
27,672
33,720
3,833
48,842
38,1221
39,1262
26,1470
9,1481
5,1527
28,1599
40,1723
1,2464
6,2720
36,2852
44,2982
20,3112
32,3238
2,3476
42,3713

simblock.block.ProofOfWorkBlock@3127cb44:8
26,0
42,772
6,971
2,1364
11,1391
3,1457
28,1577
35,1598
20,1791
38,1802
27,1805
24,1922
15,1926
32,1937
18,1981
44,2006
1,2062
33,2068
37,2124
5,2134
9,2136
36,2196
4,2251
39,2255
22,2257
40,2429
29,2500
16,2650
30,2765
49,2774
43,3008
23,3264
31,3479
12,3758
47,4185
41,4480
19,4929
48,5195
7,5673
34,6423
14,7184
8,7929
13,8675
46,9419
50,10163
21,10908
10,11655
45,12399
25,13149
17,13895

simblock.block.ProofOfWorkBlock@186d8a71:9
10,0
8,51
12,65
46,79
22,94
4,103
30,111
16,118
14,128
17,136
41,141
29,153
23,160
13,174
19,177
37,185
45,188
15,189
43,235
21,249
50,254
18,269
25,296
7,319
34,335
20,459
31,466
35,483
33,526
24,576
28,579
32,586
36,594
38,708
44,714
11,731
27,766
49,836
3,866
40,958
9,995
39,1022
48,1069
47,1201
5,1479
42,1719
26,2348
1,2606
2,3105
6,3381

simblock.block.ProofOfWorkBlock@1a1c21b4:10
11,0
44,158
49,197
35,238
32,272
9,278
36,309
28,316
24,345
27,356
3,385
38,388
20,394
8,404
31,428
47,484
33,527
16,532
12,552
22,589
34,635
17,665
25,675
43,689
46,704
37,715
50,715
21,719
41,849
48,898
10,928
29,979
6,999
45,1063
39,1093
30,1108
19,1193
1,1211
40,1303
18,1386
14,1515
15,1589
2,1993
26,2137
5,2199
23,2266
13,2330
7,2459
4,2699
42,2979

simblock.block.ProofOfWorkBlock@5d601832:11
50,0
23,46
34,65
18,81
21,93
37,95
43,111
19,113
41,119
4,126
45,134
7,144
16,145
25,145
13,164
17,166
30,180
29,197
22,210
10,263
15,278
14,315
12,326
8,331
27,459
9,506
11,507
28,507
44,520
31,527
3,588
47,717
38,719
32,766
24,785
33,842
46,863
48,1018
42,1105
2,1345
40,1585
26,1641
39,1676
5,1881
49,1976
20,2007
35,2143
1,2268
6,2398
36,2401

simblock.block.ProofOfWorkBlock@74cd798f:12
27,0
20,156
24,199
35,237
32,273
38,278
47,310
31,324
28,345
3,361
33,362
11,398
49,400
36,444
44,459
15,479
23,549
9,587
34,609
29,673
19,681
10,721
30,740
8,806
41,812
5,816
42,851
21,872
6,961
46,991
17,1007
50,1072
48,1180
45,1270
22,1334
26,1341
2,1384
14,1400
18,1514
13,1533
16,1643
40,1743
43,1781
1,1832
4,1876
7,1969
12,2049
37,2112
39,2253
25,2255

simblock.block.ProofOfWorkBlock@2e3900dc:13
47,0
27,116
36,159
3,198
24,238
31,239
35,275
33,289
20,289
38,315
28,324
49,325
32,360
11,411
4,425
44,449
50,550
14,554
17,596
9,637
41,672
16,704
6,756
21,767
15,813
39,832
40,913
5,1036
37,1048
25,1073
19,1102
46,1170
30,1174
23,1235
34,1333
1,1336
48,1426
42,1429
12,1568
13,1598
10,1693
29,1856
7,1987
26,2809
45,3014
8,3519
18,3646
43,3771
22,3898
2,4099

simblock.block.ProofOfWorkBlock@2b80497f:14
22,0
13,47
10,62
14,78
23,96
46,114
45,147
15,154
41,169
50,180
25,182
17,185
34,196
12,199
16,203
29,213
21,214
18,226
37,227
7,233
19,250
43,270
8,315
4,334
30,350
36,449
9,450
47,492
44,521
24,608
31,619
28,652
11,726
35,749
32,783
5,792
40,840
33,845
49,886
48,970
3,1018
42,1277
6,1546
26,1595
39,1597
20,1723
27,1772
1,1815
38,1873
2,2098

simblock.block.ProofOfWorkBlock@2b6ee447:15
30,0
37,54
10,68
4,92
15,104
23,110
46,115
45,122
43,150
21,151
29,156
22,163
13,164
18,166
17,182
16,192
50,193
34,196
41,218
19,237
8,247
7,258
12,279
25,292
14,325
27,390
31,443
9,470
47,488
49,525
38,575
11,609
32,621
20,652
28,720
44,750
33,822
48,826
24,849
5,866
35,919
3,980
39,1048
40,1179
26,1488
1,1680
2,1732
36,1816
6,1995
42,2057

simblock.block.ProofOfWorkBlock@443ac5b8:16
17,0
41,50
19,67
30,93
7,111
22,121
21,131
12,136
23,142
4,153
10,156
34,158
15,172
18,180
25,188
16,191
45,194
8,202
37,208
46,221
29,234
14,248
43,260
49,454
3,520
47,529
50,603
44,647
27,658
35,715
13,754
24,795
40,823
32,844
36,885
11,923
31,924
38,1014
39,1025
9,1050
48,1085
2,1259
42,1333
6,1519
5,1574
26,1677
1,1832
33,1846
20,1958
28,1976

simblock.block.ProofOfWorkBlock@737445ab:17
36,0
49,115
33,201
11,235
47,239
31,273
35,278
3,339
27,359
44,371
24,378
21,404
32,407
38,476
41,511
28,516
20,532
50,535
43,632
45,637
9,643
22,653
17,661
13,666
25,762
15,779
46,794
10,809
29,938
37,943
34,1053
14,1059
23,1070
40,1169
6,1171
16,1201
18,1337
5,1398
42,1400
39,1419
12,1469
19,1744
30,1874
26,2014
2,2216
8,2350
4,2350
7,2480
1,2505
48,2695

simblock.block.ProofOfWorkBlock@11fb1691:18
20,0
47,167
38,207
27,243
3,299
33,326
24,332
36,336
28,362
32,384
44,483
11,497
49,500
31,501
18,560
9,605
41,640
46,758
16,764
21,775
7,821
42,824
10,829
14,953
5,953
6,984
4,1037
29,1083
48,1174
23,1175
45,1214
17,1305
19,1310
13,1343
50,1450
25,1475
12,1584
34,1607
37,1713
15,1775
2,2112
35,2144
39,2348
22,2680
26,2728
30,2806
8,2858
1,2967
43,2985
40,3169

simblock.block.ProofOfWorkBlock@45a4587d:19
37,0
21,67
17,82
50,96
7,116
18,127
34,134
29,136
45,143
4,151
25,152
15,158
23,168
43,176
41,186
46,193
22,203
10,207
13,211
8,221
14,400
30,528
47,528
19,561
16,604
12,619
28,691
48,814
24,820
2,858
11,860
49,878
3,964
9,985
35,1005
33,1120
36,1135
39,1159
20,1222
44,1246
31,1350
38,1481
1,1594
27,1646
26,1768
40,2253
5,2493
32,3003
42,3255
6,3545

simblock.block.ProofOfWorkBlock@29dcad7e:20
24,0
38,118
49,171
33,212
20,237
32,248
3,287
36,288
31,324
11,371
28,401
47,436
35,487
25,506
17,603
23,643
44,665
10,682
9,793
22,793
43,812
40,856
50,858
4,885
19,922
1,1013
30,1016
27,1046
12,1051
16,1076
21,1155
29,1186
15,1225
39,1240
46,1288
41,1416
8,1451
5,1451
6,1520
37,1576
34,1701
42,1801
7,1827
45,2228
26,2229
14,2377
2,2441
13,2578
18,2707
48,2896

simblock.block.ProofOfWorkBlock@56a6aadb:21
15,0
13,56
37,70
8,94
43,108
22,126
19,130
17,144
7,158
50,173
12,179
25,180
14,181
45,193
46,195
29,197
34,209
18,222
41,227
4,235
21,236
23,247
16,259
30,264
47,394
36,447
20,459
33,564
49,575
27,657
10,697
38,725
28,784
31,856
6,873
32,913
44,963
3,1047
2,1083
1,1133
11,1176
24,1315
42,1324
9,1450
35,1550
26,1557
40,1695
39,1859
5,2013
48,2127

simblock.block.ProofOfWorkBlock@2357f000:22
20,0
27,112
32,189
24,232
35,266
11,304
38,349
28,352
3,383
49,439
44,500
31,504
14,504
16,584
36,628
45,650
10,694
18,715
9,728
29,759
19,772
25,778
5,852
42,892
23,904
17,954
6,1007
15,1034
4,1036
43,1071
8,1083
21,1165
48,1202
7,1294
41,1298
13,1419
26,1466
46,1553
12,1558
34,1602
30,1692
2,1822
33,1861
1,2019
47,2057
39,2250
37,2581
50,2744
22,2878
40,3081

simblock.block.ProofOfWorkBlock@2ca4b010:23
37,0
45,102
18,118
4,164
34,184
21,187
43,190
46,201
17,208
12,215
8,215
29,220
22,231
19,231
41,233
